,Country,Year,Fertility,Life expectancy,Population,Group,ID
2137,Cote d'Ivoire,2001.0,5.289,46.244,16892864.0,Sub-Saharan Africa,CI
2138,Cote d'Ivoire,2002.0,5.207000000000001,46.248999999999995,17180649.0,Sub-Saharan Africa,CI
2139,Cote d'Ivoire,2003.0,5.13,46.425,17455501.0,Sub-Saharan Africa,CI
2140,Cote d'Ivoire,2004.0,5.06,46.751999999999995,17731840.0,Sub-Saharan Africa,CI
2141,Cote d'Ivoire,2005.0,5.0,47.193000000000005,18020946.0,Sub-Saharan Africa,CI
2142,Cote d'Ivoire,2006.0,4.956,47.705,18325979.0,Sub-Saharan Africa,CI
2143,Cote d'Ivoire,2007.0,4.928,48.239,18646754.0,Sub-Saharan Africa,CI
2144,Cote d'Ivoire,2008.0,4.913,48.753,18987007.0,Sub-Saharan Africa,CI
2145,Cote d'Ivoire,2009.0,4.909,49.224,19350026.0,Sub-Saharan Africa,CI
2146,Cote d'Ivoire,2010.0,4.91,49.641999999999996,19737800.0,Sub-Saharan Africa,CI
2147,Cote d'Ivoire,2011.0,4.907,50.013999999999996,20152894.0,Sub-Saharan Africa,CI
2148,Cote d'Ivoire,2012.0,4.894,50.367,20594615.0,Sub-Saharan Africa,CI
2149,Cote d'Ivoire,2013.0,4.8660000000000005,50.722,21057316.0,Sub-Saharan Africa,CI
2150,Croatia,1964.0,2.211,66.3,4108808.0,Europe & Central Asia,HR
2151,Croatia,1965.0,2.177,66.66199999999999,4121599.0,Europe & Central Asia,HR
2152,Croatia,1966.0,2.141,67.018,4131926.0,Europe & Central Asia,HR
2153,Croatia,1967.0,2.104,67.37,4140383.0,Europe & Central Asia,HR
2154,Croatia,1968.0,2.068,67.71600000000001,4148285.0,Europe & Central Asia,HR
2155,Croatia,1969.0,2.035,68.055,4157459.0,Europe & Central Asia,HR
2156,Croatia,1970.0,2.0069999999999997,68.381,4169217.0,Europe & Central Asia,HR
2157,Croatia,1971.0,1.9869999999999999,68.687,4183960.0,Europe & Central Asia,HR
2158,Croatia,1972.0,1.975,68.969,4201302.0,Europe & Central Asia,HR
2159,Croatia,1973.0,1.972,69.222,4220795.0,Europe & Central Asia,HR
2160,Croatia,1974.0,1.976,69.447,4241669.0,Europe & Central Asia,HR
2161,Croatia,1975.0,1.985,69.643,4263294.0,Europe & Central Asia,HR
2162,Croatia,1976.0,1.996,69.81,4285523.0,Europe & Central Asia,HR
2163,Croatia,1977.0,2.005,69.955,4308344.0,Europe & Central Asia,HR
2164,Croatia,1978.0,2.01,70.086,4331398.0,Europe & Central Asia,HR
2165,Croatia,1979.0,2.01,70.211,4354275.0,Europe & Central Asia,HR
2166,Croatia,1980.0,2.004,70.342,4376608.0,Europe & Central Asia,HR
2167,Croatia,1981.0,1.993,70.49,4398610.0,Europe & Central Asia,HR
2168,Croatia,1982.0,1.9780000000000002,70.66,4420169.0,Europe & Central Asia,HR
2169,Croatia,1983.0,1.962,70.854,4440263.0,Europe & Central Asia,HR
2170,Croatia,1984.0,1.943,71.07,4457579.0,Europe & Central Asia,HR
2171,Croatia,1985.0,1.919,71.301,4471404.0,Europe & Central Asia,HR
2172,Croatia,1986.0,1.886,71.532,4480137.0,Europe & Central Asia,HR
2173,Croatia,1987.0,1.8430000000000002,71.752,4484450.0,Europe & Central Asia,HR
2174,Croatia,1988.0,1.791,71.955,4488560.0,Europe & Central Asia,HR
2175,Croatia,1989.0,1.7309999999999999,72.143,4498278.0,Europe & Central Asia,HR
2176,Croatia,1990.0,1.67,72.331,4517200.0,Europe & Central Asia,HR
2177,Croatia,1991.0,1.615,72.54,4548076.0,Europe & Central Asia,HR
2178,Croatia,1992.0,1.571,72.785,4588173.0,Europe & Central Asia,HR
2179,Croatia,1993.0,1.54,73.071,4628968.0,Europe & Central Asia,HR
2180,Croatia,1994.0,1.524,73.391,4658613.0,Europe & Central Asia,HR
2181,Croatia,1995.0,1.517,73.72399999999999,4669001.0,Europe & Central Asia,HR
2182,Croatia,1996.0,1.514,74.041,4656706.0,Europe & Central Asia,HR
2183,Croatia,1997.0,1.508,74.314,4625390.0,Europe & Central Asia,HR
2184,Croatia,1998.0,1.494,74.529,4582742.0,Europe & Central Asia,HR
2185,Croatia,1999.0,1.472,74.687,4540042.0,Europe & Central Asia,HR
2186,Croatia,2000.0,1.444,74.798,4505533.0,Europe & Central Asia,HR
2187,Croatia,2001.0,1.415,74.888,4481620.0,Europe & Central Asia,HR
2188,Croatia,2002.0,1.391,74.986,4466013.0,Europe & Central Asia,HR
2189,Croatia,2003.0,1.3769999999999998,75.11399999999999,4456587.0,Europe & Central Asia,HR
2190,Croatia,2004.0,1.3730000000000002,75.279,4449522.0,Europe & Central Asia,HR
2191,Croatia,2005.0,1.38,75.47800000000001,4441986.0,Europe & Central Asia,HR
2192,Croatia,2006.0,1.395,75.702,4433791.0,Europe & Central Asia,HR
2193,Croatia,2007.0,1.413,75.93,4425995.0,Europe & Central Asia,HR
2194,Croatia,2008.0,1.432,76.149,4418387.0,Europe & Central Asia,HR
2195,Croatia,2009.0,1.449,76.35300000000001,4410864.0,Europe & Central Asia,HR
2196,Croatia,2010.0,1.465,76.54,4403330.0,Europe & Central Asia,HR
2197,Croatia,2011.0,1.4780000000000002,76.714,4395560.0,Europe & Central Asia,HR
2198,Croatia,2012.0,1.489,76.881,4387376.0,Europe & Central Asia,HR
2199,Croatia,2013.0,1.501,77.048,4378806.0,Europe & Central Asia,HR
2200,Cuba,1964.0,4.643,66.327,7777606.0,America,CU
2201,Cuba,1965.0,4.617,66.956,7941840.0,America,CU
2202,Cuba,1966.0,4.54,67.57300000000001,8099779.0,America,CU
2203,Cuba,1967.0,4.433,68.171,8252314.0,America,CU
2204,Cuba,1968.0,4.312,68.745,8401476.0,America,CU
2205,Cuba,1969.0,4.18,69.291,8550671.0,America,CU
2206,Cuba,1970.0,4.033,69.811,8701886.0,America,CU
2207,Cuba,1971.0,3.8569999999999998,70.309,8855989.0,America,CU
2208,Cuba,1972.0,3.6460000000000004,70.79,9010586.0,America,CU
2209,Cuba,1973.0,3.4,71.259,9160532.0,America,CU
2210,Cuba,1974.0,3.127,71.711,9298895.0,America,CU
2211,Cuba,1975.0,2.844,72.14399999999999,9420828.0,America,CU
2212,Cuba,1976.0,2.573,72.55,9525242.0,America,CU
2213,Cuba,1977.0,2.332,72.922,9614061.0,America,CU
2214,Cuba,1978.0,2.134,73.257,9689324.0,America,CU
2215,Cuba,1979.0,1.9869999999999999,73.551,9754343.0,America,CU
2216,Cuba,1980.0,1.892,73.803,9812223.0,America,CU
2217,Cuba,1981.0,1.8430000000000002,74.012,9862283.0,America,CU
2218,Cuba,1982.0,1.8259999999999998,74.184,9905577.0,America,CU
2219,Cuba,1983.0,1.825,74.32300000000001,9949046.0,America,CU
2220,Cuba,1984.0,1.8319999999999999,74.435,10001593.0,America,CU
2221,Cuba,1985.0,1.837,74.51899999999999,10069187.0,America,CU
2222,Cuba,1986.0,1.8359999999999999,74.574,10155111.0,America,CU
2223,Cuba,1987.0,1.827,74.60300000000001,10256694.0,America,CU
2224,Cuba,1988.0,1.81,74.616,10366500.0,America,CU
2225,Cuba,1989.0,1.785,74.623,10473701.0,America,CU
2226,Cuba,1990.0,1.7519999999999998,74.646,10570328.0,America,CU
2227,Cuba,1991.0,1.715,74.704,10654121.0,America,CU
2228,Cuba,1992.0,1.68,74.809,10727088.0,America,CU
2229,Cuba,1993.0,1.65,74.965,10790686.0,America,CU
2230,Cuba,1994.0,1.6280000000000001,75.171,10847842.0,America,CU
2231,Cuba,1995.0,1.614,75.419,10900795.0,America,CU
2232,Cuba,1996.0,1.609,75.69,10949206.0,America,CU
2233,Cuba,1997.0,1.61,75.964,10992290.0,America,CU
2234,Cuba,1998.0,1.615,76.225,11031429.0,America,CU
2235,Cuba,1999.0,1.621,76.465,11068382.0,America,CU
2236,Cuba,2000.0,1.626,76.684,11104313.0,America,CU
2237,Cuba,2001.0,1.626,76.889,11140168.0,America,CU
2238,Cuba,2002.0,1.621,77.09,11175434.0,America,CU
2239,Cuba,2003.0,1.61,77.296,11208029.0,America,CU
2240,Cuba,2004.0,1.5919999999999999,77.508,11234970.0,America,CU
2241,Cuba,2005.0,1.57,77.725,11254242.0,America,CU
2242,Cuba,2006.0,1.545,77.942,11265124.0,America,CU
2243,Cuba,2007.0,1.52,78.154,11268687.0,America,CU
2244,Cuba,2008.0,1.4980000000000002,78.358,11266905.0,America,CU
2245,Cuba,2009.0,1.48,78.55199999999999,11262628.0,America,CU
2246,Cuba,2010.0,1.4669999999999999,78.736,11257979.0,America,CU
2247,Cuba,2011.0,1.459,78.914,11253665.0,America,CU
2248,Cuba,2012.0,1.453,79.08800000000001,11249266.0,America,CU
2249,Cuba,2013.0,1.449,79.262,11244424.0,America,CU
2250,Cyprus,1964.0,3.2489999999999997,70.895,578710.0,Europe & Central Asia,CY
2251,Cyprus,1965.0,3.133,71.197,581056.0,Europe & Central Asia,CY
2252,Cyprus,1966.0,3.01,71.491,585400.0,Europe & Central Asia,CY
2253,Cyprus,1967.0,2.889,71.77600000000001,591398.0,Europe & Central Asia,CY
2254,Cyprus,1968.0,2.779,72.05199999999999,598592.0,Europe & Central Asia,CY
2255,Cyprus,1969.0,2.6860000000000004,72.318,606224.0,Europe & Central Asia,CY
2256,Cyprus,1970.0,2.61,72.57600000000001,613735.0,Europe & Central Asia,CY
2257,Cyprus,1971.0,2.5469999999999997,72.825,620987.0,Europe & Central Asia,CY
2258,Cyprus,1972.0,2.491,73.067,628140.0,Europe & Central Asia,CY
2259,Cyprus,1973.0,2.44,73.301,635261.0,Europe & Central Asia,CY
2260,Cyprus,1974.0,2.3930000000000002,73.53,642496.0,Europe & Central Asia,CY
2261,Cyprus,1975.0,2.352,73.753,649918.0,Europe & Central Asia,CY
2262,Cyprus,1976.0,2.323,73.971,657685.0,Europe & Central Asia,CY
2263,Cyprus,1977.0,2.31,74.183,665676.0,Europe & Central Asia,CY
2264,Cyprus,1978.0,2.312,74.39,673386.0,Europe & Central Asia,CY
2265,Cyprus,1979.0,2.3280000000000003,74.592,680130.0,Europe & Central Asia,CY
2266,Cyprus,1980.0,2.354,74.79,685510.0,Europe & Central Asia,CY
2267,Cyprus,1981.0,2.385,74.984,689265.0,Europe & Central Asia,CY
2268,Cyprus,1982.0,2.415,75.17399999999999,691792.0,Europe & Central Asia,CY
2269,Cyprus,1983.0,2.438,75.359,694146.0,Europe & Central Asia,CY
2270,Cyprus,1984.0,2.4530000000000003,75.541,697782.0,Europe & Central Asia,CY
2271,Cyprus,1985.0,2.458,75.718,703752.0,Europe & Central Asia,CY
2272,Cyprus,1986.0,2.456,75.892,712396.0,Europe & Central Asia,CY
2273,Cyprus,1987.0,2.45,76.063,723434.0,Europe & Central Asia,CY
2274,Cyprus,1988.0,2.4419999999999997,76.23,736531.0,Europe & Central Asia,CY
2275,Cyprus,1989.0,2.43,76.393,751100.0,Europe & Central Asia,CY
2276,Cyprus,1990.0,2.411,76.554,766663.0,Europe & Central Asia,CY
2277,Cyprus,1991.0,2.381,76.711,783189.0,Europe & Central Asia,CY
2278,Cyprus,1992.0,2.3369999999999997,76.865,800707.0,Europe & Central Asia,CY
2279,Cyprus,1993.0,2.278,77.017,818858.0,Europe & Central Asia,CY
2280,Cyprus,1994.0,2.206,77.166,837205.0,Europe & Central Asia,CY
2281,Cyprus,1995.0,2.124,77.312,855424.0,Europe & Central Asia,CY
2282,Cyprus,1996.0,2.035,77.456,873277.0,Europe & Central Asia,CY
2283,Cyprus,1997.0,1.945,77.598,890758.0,Europe & Central Asia,CY
2284,Cyprus,1998.0,1.86,77.738,908059.0,Europe & Central Asia,CY
2285,Cyprus,1999.0,1.781,77.876,925504.0,Europe & Central Asia,CY
2286,Cyprus,2000.0,1.714,78.01100000000001,943294.0,Europe & Central Asia,CY
2287,Cyprus,2001.0,1.6580000000000001,78.142,961482.0,Europe & Central Asia,CY
2288,Cyprus,2002.0,1.6130000000000002,78.27,979874.0,Europe & Central Asia,CY
2289,Cyprus,2003.0,1.577,78.395,998134.0,Europe & Central Asia,CY
2290,Cyprus,2004.0,1.5490000000000002,78.518,1015806.0,Europe & Central Asia,CY
2291,Cyprus,2005.0,1.5290000000000001,78.643,1032562.0,Europe & Central Asia,CY
2292,Cyprus,2006.0,1.514,78.771,1048272.0,Europe & Central Asia,CY
2293,Cyprus,2007.0,1.5030000000000001,78.904,1063027.0,Europe & Central Asia,CY
2294,Cyprus,2008.0,1.493,79.045,1077001.0,Europe & Central Asia,CY
2295,Cyprus,2009.0,1.485,79.193,1090473.0,Europe & Central Asia,CY
2296,Cyprus,2010.0,1.4780000000000002,79.348,1103647.0,Europe & Central Asia,CY
2297,Cyprus,2011.0,1.47,79.509,1116564.0,Europe & Central Asia,CY
2298,Cyprus,2012.0,1.465,79.67399999999999,1129166.0,Europe & Central Asia,CY
2299,Cyprus,2013.0,1.4609999999999999,79.84100000000001,1141453.0,Europe & Central Asia,CY
2300,Czech Rep.,1964.0,2.123,70.58,9661235.0,Europe & Central Asia,CZ
2301,Czech Rep.,1965.0,2.069,70.27,9686318.0,Europe & Central Asia,CZ
2302,Czech Rep.,1966.0,2.026,70.49,9707426.0,Europe & Central Asia,CZ
2303,Czech Rep.,1967.0,1.999,70.38,9725518.0,Europe & Central Asia,CZ
2304,Czech Rep.,1968.0,1.994,69.94,9743100.0,Europe & Central Asia,CZ
2305,Czech Rep.,1969.0,2.009,69.44,9763422.0,Europe & Central Asia,CZ
2306,Czech Rep.,1970.0,2.045,69.53,9788863.0,Europe & Central Asia,CZ
2307,Czech Rep.,1971.0,2.095,69.77,9819749.0,Europe & Central Asia,CZ
2308,Czech Rep.,1972.0,2.153,70.29,9855516.0,Europe & Central Asia,CZ
2309,Czech Rep.,1973.0,2.21,70.13,9896416.0,Europe & Central Asia,CZ
2310,Czech Rep.,1974.0,2.26,70.21,9942472.0,Europe & Central Asia,CZ
2311,Czech Rep.,1975.0,2.294,70.55,9993206.0,Europe & Central Asia,CZ
2312,Czech Rep.,1976.0,2.3080000000000003,70.66,10049465.0,Europe & Central Asia,CZ
2313,Czech Rep.,1977.0,2.302,70.71,10110020.0,Europe & Central Asia,CZ
2314,Czech Rep.,1978.0,2.275,70.78,10169747.0,Europe & Central Asia,CZ
2315,Czech Rep.,1979.0,2.2319999999999998,70.89,10221861.0,Europe & Central Asia,CZ
2316,Czech Rep.,1980.0,2.178,70.42,10261606.0,Europe & Central Asia,CZ
2317,Czech Rep.,1981.0,2.121,70.86,10286947.0,Europe & Central Asia,CZ
2318,Czech Rep.,1982.0,2.0669999999999997,70.96,10299490.0,Europe & Central Asia,CZ
2319,Czech Rep.,1983.0,2.023,70.73,10302679.0,Europe & Central Asia,CZ
2320,Czech Rep.,1984.0,1.99,70.99,10301798.0,Europe & Central Asia,CZ
2321,Czech Rep.,1985.0,1.9669999999999999,71.2,10300844.0,Europe & Central Asia,CZ
2322,Czech Rep.,1986.0,1.949,71.13,10300475.0,Europe & Central Asia,CZ
2323,Czech Rep.,1987.0,1.931,71.58,10299854.0,Europe & Central Asia,CZ
2324,Czech Rep.,1988.0,1.905,71.78,10299711.0,Europe & Central Asia,CZ
2325,Czech Rep.,1989.0,1.87,71.83,10300582.0,Europe & Central Asia,CZ
2326,Czech Rep.,1990.0,1.8219999999999998,71.49,10302718.0,Europe & Central Asia,CZ
2327,Czech Rep.,1991.0,1.757,72.03,10307130.0,Europe & Central Asia,CZ
2328,Czech Rep.,1992.0,1.6769999999999998,72.4,10313662.0,Europe & Central Asia,CZ
2329,Czech Rep.,1993.0,1.587,72.92,10319923.0,Europe & Central Asia,CZ
2330,Czech Rep.,1994.0,1.49,73.13,10322561.0,Europe & Central Asia,CZ
2331,Czech Rep.,1995.0,1.3940000000000001,73.26,10319337.0,Europe & Central Asia,CZ
2332,Czech Rep.,1996.0,1.306,73.9,10310016.0,Europe & Central Asia,CZ
2333,Czech Rep.,1997.0,1.2309999999999999,74.01,10295984.0,Europe & Central Asia,CZ
2334,Czech Rep.,1998.0,1.175,74.62,10278707.0,Europe & Central Asia,CZ
2335,Czech Rep.,1999.0,1.14,74.81,10260335.0,Europe & Central Asia,CZ
2336,Czech Rep.,2000.0,1.128,75.05,10242890.0,Europe & Central Asia,CZ
2337,Czech Rep.,2001.0,1.138,75.38,10225701.0,Europe & Central Asia,CZ
2338,Czech Rep.,2002.0,1.165,75.51,10209500.0,Europe & Central Asia,CZ
2339,Czech Rep.,2003.0,1.203,75.46,10199327.0,Europe & Central Asia,CZ
2340,Czech Rep.,2004.0,1.249,76.01,10201665.0,Europe & Central Asia,CZ
2341,Czech Rep.,2005.0,1.298,76.22,10220638.0,Europe & Central Asia,CZ
2342,Czech Rep.,2006.0,1.3459999999999999,76.78,10258796.0,Europe & Central Asia,CZ
2343,Czech Rep.,2007.0,1.392,76.99,10313525.0,Europe & Central Asia,CZ
2344,Czech Rep.,2008.0,1.4340000000000002,77.26,10377359.0,Europe & Central Asia,CZ
2345,Czech Rep.,2009.0,1.4709999999999999,77.102,10439735.0,Europe & Central Asia,CZ
2346,Czech Rep.,2010.0,1.501,77.267,10492960.0,Europe & Central Asia,CZ
2347,Czech Rep.,2011.0,1.525,77.414,10534293.0,Europe & Central Asia,CZ
2348,Czech Rep.,2012.0,1.546,77.55199999999999,10565678.0,Europe & Central Asia,CZ
2349,Czech Rep.,2013.0,1.5659999999999998,77.69,10589806.0,Europe & Central Asia,CZ
2350,Denmark,1964.0,2.602,72.52,4722383.0,Europe & Central Asia,DK
2351,Denmark,1965.0,2.61,72.4,4759095.0,Europe & Central Asia,DK
2352,Denmark,1966.0,2.615,72.48,4794927.0,Europe & Central Asia,DK
2353,Denmark,1967.0,2.35,72.96,4829945.0,Europe & Central Asia,DK
2354,Denmark,1968.0,2.117,73.17,4863983.0,Europe & Central Asia,DK
2355,Denmark,1969.0,2.0,73.26,4896948.0,Europe & Central Asia,DK
2356,Denmark,1970.0,1.95,73.38,4928704.0,Europe & Central Asia,DK
2357,Denmark,1971.0,2.043,73.44,4959083.0,Europe & Central Asia,DK
2358,Denmark,1972.0,2.03,73.47,4987806.0,Europe & Central Asia,DK
2359,Denmark,1973.0,1.9169999999999998,73.71,5014503.0,Europe & Central Asia,DK
2360,Denmark,1974.0,1.896,73.84,5038752.0,Europe & Central Asia,DK
2361,Denmark,1975.0,1.919,74.11,5060227.0,Europe & Central Asia,DK
2362,Denmark,1976.0,1.7469999999999999,73.78,5079015.0,Europe & Central Asia,DK
2363,Denmark,1977.0,1.66,74.69,5095133.0,Europe & Central Asia,DK
2364,Denmark,1978.0,1.6680000000000001,74.45,5108145.0,Europe & Central Asia,DK
2365,Denmark,1979.0,1.601,74.27,5117514.0,Europe & Central Asia,DK
2366,Denmark,1980.0,1.546,74.16,5123026.0,Europe & Central Asia,DK
2367,Denmark,1981.0,1.4369999999999998,74.29,5124545.0,Europe & Central Asia,DK
2368,Denmark,1982.0,1.4269999999999998,74.63,5122696.0,Europe & Central Asia,DK
2369,Denmark,1983.0,1.3769999999999998,74.5,5118998.0,Europe & Central Asia,DK
2370,Denmark,1984.0,1.4,74.65,5115476.0,Europe & Central Asia,DK
2371,Denmark,1985.0,1.4469999999999998,74.52,5113701.0,Europe & Central Asia,DK
2372,Denmark,1986.0,1.48,74.69,5114172.0,Europe & Central Asia,DK
2373,Denmark,1987.0,1.496,74.8,5116854.0,Europe & Central Asia,DK
2374,Denmark,1988.0,1.5590000000000002,74.89,5122098.0,Europe & Central Asia,DK
2375,Denmark,1989.0,1.62,74.92,5130127.0,Europe & Central Asia,DK
2376,Denmark,1990.0,1.6680000000000001,74.92,5141034.0,Europe & Central Asia,DK
2377,Denmark,1991.0,1.683,75.29,5155038.0,Europe & Central Asia,DK
2378,Denmark,1992.0,1.764,75.33,5172040.0,Europe & Central Asia,DK
2379,Denmark,1993.0,1.749,75.25,5191370.0,Europe & Central Asia,DK
2380,Denmark,1994.0,1.806,75.51,5212071.0,Europe & Central Asia,DK
2381,Denmark,1995.0,1.807,75.36,5233364.0,Europe & Central Asia,DK
2382,Denmark,1996.0,1.7469999999999999,75.74,5255213.0,Europe & Central Asia,DK
2383,Denmark,1997.0,1.7519999999999998,76.11,5277572.0,Europe & Central Asia,DK
2384,Denmark,1998.0,1.724,76.51,5299649.0,Europe & Central Asia,DK
2385,Denmark,1999.0,1.735,76.66,5320488.0,Europe & Central Asia,DK
2386,Denmark,2000.0,1.771,76.9,5339501.0,Europe & Central Asia,DK
2387,Denmark,2001.0,1.7469999999999999,77.06,5356055.0,Europe & Central Asia,DK
2388,Denmark,2002.0,1.723,77.18,5370507.0,Europe & Central Asia,DK
2389,Denmark,2003.0,1.758,77.78,5384487.0,Europe & Central Asia,DK
2390,Denmark,2004.0,1.784,77.58,5400280.0,Europe & Central Asia,DK
2391,Denmark,2005.0,1.8019999999999998,78.32,5419444.0,Europe & Central Asia,DK
2392,Denmark,2006.0,1.85,78.32,5442644.0,Europe & Central Asia,DK
2393,Denmark,2007.0,1.8464,78.44,5469130.0,Europe & Central Asia,DK
2394,Denmark,2008.0,1.8923,78.408,5497312.0,Europe & Central Asia,DK
2395,Denmark,2009.0,1.8419999999999999,78.809,5524874.0,Europe & Central Asia,DK
2396,Denmark,2010.0,1.8751,78.969,5550142.0,Europe & Central Asia,DK
2397,Denmark,2011.0,1.7556,79.11399999999999,5572594.0,Europe & Central Asia,DK
2398,Denmark,2012.0,1.7332,79.251,5592738.0,Europe & Central Asia,DK
2399,Denmark,2013.0,1.88,79.388,5611187.0,Europe & Central Asia,DK
2400,Djibouti,1964.0,6.595,45.727,109222.0,Middle East & North Africa,DJ
2401,Djibouti,1965.0,6.629,46.166000000000004,116706.0,Middle East & North Africa,DJ
2402,Djibouti,1966.0,6.665,46.653999999999996,124688.0,Middle East & North Africa,DJ
2403,Djibouti,1967.0,6.702000000000001,47.203,133253.0,Middle East & North Africa,DJ
2404,Djibouti,1968.0,6.739,47.81399999999999,142320.0,Middle East & North Africa,DJ
2405,Djibouti,1969.0,6.774,48.476000000000006,151782.0,Middle East & North Africa,DJ
2406,Djibouti,1970.0,6.803999999999999,49.16,161622.0,Middle East & North Africa,DJ
2407,Djibouti,1971.0,6.8260000000000005,49.827,171519.0,Middle East & North Africa,DJ
2408,Djibouti,1972.0,6.836,50.442,181622.0,Middle East & North Africa,DJ
2409,Djibouti,1973.0,6.834,50.982,192922.0,Middle East & North Africa,DJ
2410,Djibouti,1974.0,6.817,51.442,206763.0,Middle East & North Africa,DJ
2411,Djibouti,1975.0,6.784,51.832,223963.0,Middle East & North Africa,DJ
2412,Djibouti,1976.0,6.734,52.177,245326.0,Middle East & North Africa,DJ
2413,Djibouti,1977.0,6.671,52.513000000000005,270222.0,Middle East & North Africa,DJ
2414,Djibouti,1978.0,6.598,52.865,296307.0,Middle East & North Africa,DJ
2415,Djibouti,1979.0,6.52,53.24100000000001,320332.0,Middle East & North Africa,DJ
2416,Djibouti,1980.0,6.443,53.638999999999996,340133.0,Middle East & North Africa,DJ
2417,Djibouti,1981.0,6.372999999999999,54.049,354304.0,Middle East & North Africa,DJ
2418,Djibouti,1982.0,6.316,54.451,363940.0,Middle East & North Africa,DJ
2419,Djibouti,1983.0,6.271,54.828,372386.0,Middle East & North Africa,DJ
2420,Djibouti,1984.0,6.239,55.174,384409.0,Middle East & North Africa,DJ
2421,Djibouti,1985.0,6.218,55.488,403221.0,Middle East & North Africa,DJ
2422,Djibouti,1986.0,6.205,55.772,430367.0,Middle East & North Africa,DJ
2423,Djibouti,1987.0,6.193,56.032,464202.0,Middle East & North Africa,DJ
2424,Djibouti,1988.0,6.1739999999999995,56.271,500876.0,Middle East & North Africa,DJ
2425,Djibouti,1989.0,6.142,56.488,534862.0,Middle East & North Africa,DJ
2426,Djibouti,1990.0,6.087000000000001,56.678000000000004,562290.0,Middle East & North Africa,DJ
2427,Djibouti,1991.0,6.0,56.831,581641.0,Middle East & North Africa,DJ
2428,Djibouti,1992.0,5.879,56.943000000000005,594437.0,Middle East & North Africa,DJ
2429,Djibouti,1993.0,5.727,57.016999999999996,603534.0,Middle East & North Africa,DJ
2430,Djibouti,1994.0,5.547999999999999,57.056000000000004,613219.0,Middle East & North Africa,DJ
2431,Djibouti,1995.0,5.352,57.066,626537.0,Middle East & North Africa,DJ
2432,Djibouti,1996.0,5.148,57.05,644434.0,Middle East & North Africa,DJ
2433,Djibouti,1997.0,4.95,57.023,665755.0,Middle East & North Africa,DJ
2434,Djibouti,1998.0,4.768,56.998999999999995,688940.0,Middle East & North Africa,DJ
2435,Djibouti,1999.0,4.607,56.993,711573.0,Middle East & North Africa,DJ
2436,Djibouti,2000.0,4.468999999999999,57.023,731930.0,Middle East & North Africa,DJ
2437,Djibouti,2001.0,4.353,57.101000000000006,749604.0,Middle East & North Africa,DJ
2438,Djibouti,2002.0,4.253,57.233999999999995,765283.0,Middle East & North Africa,DJ
2439,Djibouti,2003.0,4.16,57.425,779640.0,Middle East & North Africa,DJ
2440,Djibouti,2004.0,4.074,57.678000000000004,793738.0,Middle East & North Africa,DJ
2441,Djibouti,2005.0,3.991,57.996,808367.0,Middle East & North Africa,DJ
2442,Djibouti,2006.0,3.911,58.38,823682.0,Middle East & North Africa,DJ
2443,Djibouti,2007.0,3.832,58.816,839453.0,Middle East & North Africa,DJ
2444,Djibouti,2008.0,3.755,59.292,855636.0,Middle East & North Africa,DJ
2445,Djibouti,2009.0,3.679,59.794,872090.0,Middle East & North Africa,DJ
2446,Djibouti,2010.0,3.6039999999999996,60.306999999999995,888716.0,Middle East & North Africa,DJ
2447,Djibouti,2011.0,3.53,60.818999999999996,905564.0,Middle East & North Africa,DJ
2448,Djibouti,2012.0,3.457,61.318999999999996,922708.0,Middle East & North Africa,DJ
2449,Djibouti,2013.0,3.387,61.801,940090.0,Middle East & North Africa,DJ
2450,Dominican Rep.,1964.0,7.187,54.633,3772937.0,America,DO
2451,Dominican Rep.,1965.0,7.053999999999999,55.31,3893484.0,America,DO
2452,Dominican Rep.,1966.0,6.904,55.973,4015213.0,America,DO
2453,Dominican Rep.,1967.0,6.739,56.623000000000005,4137994.0,America,DO
2454,Dominican Rep.,1968.0,6.562,57.256,4261702.0,America,DO
2455,Dominican Rep.,1969.0,6.376,57.872,4386255.0,America,DO
2456,Dominican Rep.,1970.0,6.182,58.465,4511577.0,America,DO
2457,Dominican Rep.,1971.0,5.983,59.03,4637627.0,America,DO
2458,Dominican Rep.,1972.0,5.782,59.565,4764319.0,America,DO
2459,Dominican Rep.,1973.0,5.58,60.068999999999996,4891500.0,America,DO
2460,Dominican Rep.,1974.0,5.382999999999999,60.545,5019002.0,America,DO
2461,Dominican Rep.,1975.0,5.193,60.992,5146742.0,America,DO
2462,Dominican Rep.,1976.0,5.013999999999999,61.412,5274591.0,America,DO
2463,Dominican Rep.,1977.0,4.848,61.81100000000001,5402683.0,America,DO
2464,Dominican Rep.,1978.0,4.6930000000000005,62.198,5531528.0,America,DO
2465,Dominican Rep.,1979.0,4.552,62.581,5661827.0,America,DO
2466,Dominican Rep.,1980.0,4.422,62.97,5794074.0,America,DO
2467,Dominican Rep.,1981.0,4.302,63.373000000000005,5928429.0,America,DO
2468,Dominican Rep.,1982.0,4.19,63.795,6064722.0,America,DO
2469,Dominican Rep.,1983.0,4.082,64.23899999999999,6202698.0,America,DO
2470,Dominican Rep.,1984.0,3.978,64.706,6341950.0,America,DO
2471,Dominican Rep.,1985.0,3.878,65.199,6482152.0,America,DO
2472,Dominican Rep.,1986.0,3.783,65.719,6623094.0,America,DO
2473,Dominican Rep.,1987.0,3.695,66.258,6764750.0,America,DO
2474,Dominican Rep.,1988.0,3.613,66.803,6907171.0,America,DO
